Date,AGTHX,FCNTX,FDRXX,FGTXX,FRGXX,FXAIX,IVV,OGVXX,SPAXX,SPY,TFDXX,TSTXX,VFFSX,VFIAX,VGTSX,VIIIX,VINIX,VITSX,VMFXX,VSMPX,VTBIX,VTBNX,VTSAX,VTSMX,WFFXX
2020-04-08,45.40907287597656,12.34000015258789,,,,94.97062683105469,271.4317321777344,,,270.58819580078125,,,132.7527313232422,250.59706115722656,13.646806716918945,242.1695098876953,242.18679809570312,65.81713104248047,,123.42950439453125,11.111605644226074,11.107757568359375,65.81182098388672,65.8398666381836,
2020-04-09,45.82804489135742,12.449999809265137,,,,96.36520385742188,275.498291015625,,,274.705810546875,,,134.69610595703125,254.25775146484375,13.813350677490234,245.71182250976562,245.72950744628906,66.99225616455078,,125.62162017822266,11.180622100830078,11.176750183105469,66.98703002929688,67.01592254638672,
2020-04-13,45.89787673950195,12.489999771118164,,,,95.38900756835938,272.85308837890625,,,272.1977233886719,,,133.34461975097656,251.70217895507812,13.76436710357666,243.23516845703125,243.25257873535156,66.2121353149414,,124.16020965576172,11.200340270996094,11.196460723876953,66.20684814453125,66.23517608642578,
2020-04-14,47.374271392822266,12.920000076293945,,,,98.31761169433594,281.13421630859375,,,280.2256164550781,,,137.43858337402344,259.42822265625,14.048471450805664,250.70460510253906,250.72286987304688,68.19701385498047,,127.88284301757812,11.220059394836426,11.216171264648438,68.1918716430664,68.22163391113281,
2020-04-15,46.97524642944336,12.760000228881836,,,,96.15602111816406,274.9554443359375,,,274.2713623046875,,,134.41990661621094,253.72496032714844,13.646806716918945,245.19871520996094,245.2064971923828,66.60712432861328,,124.90078735351562,11.26935863494873,11.265454292297363,66.60188293457031,66.63048553466797,
2020-04-16,47.57378005981445,12.930000305175781,,,,96.7138442993164,276.4162292480469,,,275.5945129394531,,,135.19924926757812,255.19515991210938,13.63701057434082,246.61961364746094,246.6373748779297,66.93299865722656,,125.51300048828125,11.28907585144043,11.285165786743164,66.92777252197266,66.95662689208984,
2020-04-17,48.50151443481445,13.140000343322754,,,,99.31373596191406,283.8485107421875,,,283.039794921875,,,138.82952880859375,262.0528564453125,13.97989559173584,253.24044799804688,253.25900268554688,68.84877014160156,,129.10726928710938,11.26935863494873,11.265454292297363,68.84366607666016,68.87390899658203,
2020-04-20,48.07256317138672,13.029999732971191,,,,97.54063415527344,278.7949523925781,,,278.05322265625,,,136.3435821533203,257.3560485839844,13.823147773742676,248.71144104003906,248.71958923339844,67.67362976074219,,126.90528869628906,11.26935863494873,11.265454292297363,67.66844940185547,67.69784545898438,
2020-04-21,46.60614776611328,12.59000015258789,,,,94.55225372314453,270.3065490722656,,,269.6106262207031,,,132.17068481445312,249.47218322753906,13.499855995178223,241.093994140625,241.10130310058594,65.60975646972656,,123.024658203125,11.28907585144043,11.285165786743164,65.60443115234375,65.63231658935547,
2020-04-22,47.72341537475586,12.949999809265137,,,,96.7138442993164,276.42608642578125,,,275.5945129394531,,,135.19924926757812,255.20504760742188,13.744773864746094,246.61961364746094,246.6373748779297,67.08113861083984,,125.78948211669922,11.26935863494873,11.265454292297363,67.07591247558594,67.10487365722656,
